"","Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","Region","IncomeGroup","TableName"
"40","Cote d'Ivoire","CIV","GDP (current US$)","NY.GDP.MKTP.CD",546203561.6,618245639.2,645284344.7,761047045.8,921063266.4,919771356.4,1024103034,1082922892,1281281246,1361360157,1455482990,1584128262,1849400600,2508421235,3070151901,3893839190,4662053708,6265067858,7900524898,9142935858,10175615442,8432588484,7567109767,6838185419,6841638715,6977650069,9158302205,10087653189,10255170460,9757410614,10795850107,10492628915,11152971316,11045759469,8313557450,11000146839,12139234939,11722142706,12612033729,12376639823,10717022463,11192560719,12346919152,15306602195,16554441555,17084927540,17800887469,20343636059,24224905504,24277494337,24884503951,25381615976,26790577891,31264184741,35316494574,33131113901,35296979104,38053610009,43007045466,NA,"Sub-Saharan Africa","Lower middle income","Côte d'Ivoire"
"41","Cameroon","CMR","GDP (current US$)","NY.GDP.MKTP.CD",618740988,657597382.8,699373701.2,723624365.3,782384527.8,814139855.8,853268771.1,934079050.3,1053077155,1152418515,1160002261,1233991075,1430951332,1758727395,2255496995,2752771044,3076592431,3366368665,4409920644,5811444661,6740756569,7636345827,7322914570,7381854747,7801858825,8148223604,10621158533,12302471429,12493286762,11140055364,11151578051,12434370005,11396310990,15498179313,10600157684,9643953175,10513387442,10833497458,10612847429,11198378749,10083937740,10371327756,11579343088,14548845765,17430933517,17944084201,19356046328,22365265026,26409781215,26017925552,26143818510,29337006833,29104437355,32348149947,34942948737,30916218544,32621535419,34922782311,38502059858,NA,"Sub-Saharan Africa","Lower middle income","Cameroon"
"42","Congo, Dem. Rep.","COD","GDP (current US$)","NY.GDP.MKTP.CD",3359404118,3086746857,3779841429,6213185743,2881545273,4043901818,4532660182,3384063372,3909780539,5032434970,4877684910,5594770359,6173712814,7870239461,9596960180,10237343174,9648583225,12344424764,15372608002,15068422236,14394927495,12537821038,13651667371,11006712650,7857729193,7195042616,8095367168,7661625473,8861299977,9021862775,9349764580,9625436873,8227343907,10706259937,5820382248,5643439376,5771454940,6090840548,6215591270,4711259427,19088046306,7438189100,8728038525,8937567060,10297483481,11964484668,14451902468,16737071816,19788515874,18648373312,21565720044,25839749199,29306235826,32679745298,35909040266,37917704900,37134799974,38019265626,47227535291,NA,"Sub-Saharan Africa","Low income","Congo, Dem. Rep."
"43","Congo, Rep.","COG","GDP (current US$)","NY.GDP.MKTP.CD",131731862.6,151675739.2,166521239.9,172233430.9,185693724.8,198318063.9,220613582.4,237397428.3,251247458,265040036.1,274960699.9,322128019.3,410669262.9,541973362.5,585364635.4,767102679,754549600.5,765224030.6,878771771.3,1198749666,1705796850,1993512326,2160640567,2097274290,2193581366,2160872541,1849268215,2297753649,2212536313,2389593022,2798746051,2724853593,2933222714,1918970032,1769365425,2116003978,2540697688,2322718991,1949481297,2353909564,3219910550,2794259783,3019993739,3495868808,4648628921,6087003176,7731261311,8394688284,11859013281,9593537551,12007880439,14425607180,13677930124,14085851348,14177437982,8553154580,9035848071,8701334800,11263682694,NA,"Sub-Saharan Africa","Lower middle income","Congo, Rep."
"44","Colombia","COL","GDP (current US$)","NY.GDP.MKTP.CD",4031152977,4540447761,4955543963,4836166667,5973366667,5760761905,5428518519,5825170438,5960212869,6450175214,7198360460,7820380971,8671358733,10315760000,12370029584,13098633902,15341403660,19470960619,23263511958,27940411250,33400735644,36388366869,38968039722,38729822782,38253120738,34894411352,34942489684,36373307085,39212550050,39540080200,47844090710,49175565911,58418985443,66446804803,81703500846,92507279383,97160109278,106660000000,98443739941,86186158685,99886577331,98211749596,97963003805,94641378693,117082000000,145181000000,161190000000,205707000000,241711000000,232494000000,286104000000,334454000000,370574000000,381867000000,381112000000,293482000000,282825000000,311790000000,330228000000,NA,"Latin America & Caribbean","Upper middle income","Colombia"
"45","Comoros","COM","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212218226.4,196349967.7,184008995.6,191621958.4,184697210,196726077.1,279197696.8,337525870.6,356500026.7,341476764,429622147.7,424108796.6,457388578.9,452881443.1,319189200.4,398461789.6,396053797.6,364445589.7,370106776,382454989.9,350264287.7,378180913.4,423962976.7,545658929,632570092.2,653584808.7,697810988.1,794621676.5,911967428.7,901711442.3,907093130.3,1021746833,1015901205,1115906342,1148058015,988150249.5,1024261821,1068124330,1203080508,NA,"Sub-Saharan Africa","Lower middle income","Comoros"
"46","Cabo Verde","CPV","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142246875.5,139468114.6,140630758.6,138476239.4,132019065,137728155.2,190651208,235253171.8,264308140.3,267448513.1,306891107.3,319827058.6,357160985.3,490417389.7,406580652.3,487148993.5,501979069.3,490608657.9,521910560.5,592416703.1,539227277.6,563024383.3,620974660.2,813963830.2,924318490.8,971977088.2,1107891063,1513933983,1789333749,1711817182,1664310770,1864824081,1751888562,1850470042,1859898513,1596800287,1662998678,1771235958,1986928612,NA,"Sub-Saharan Africa","Lower middle income","Cabo Verde"
"47","Costa Rica","CRI","GDP (current US$)","NY.GDP.MKTP.CD",507513830,490325181.6,479180824.3,511902136.8,542578367.2,592981162.3,647305630.2,699456618.9,773841494.3,853630203.8,984830158.5,1077152902,1238251696,1528916185,1666544754,1960863466,2412555426,3072427013,3523208810,4035519323,4831447001,2623807074,2606621255,3146770104,3660476459,3919203960,4418983871,4532952047,4614629898,5251025767,5711687787,7168999670,8528593421,9537297723,10432619326,11513472786,11618286652,12552071488,13617405297,14195623343,14949514493,15913363441,16504795593,17196009811,18528955525,19948261084,22602721765,26743972912,30612927861,30562363430,37268616184,42262694504,46473131799,49745084870,50577769785,54775997556,57157995873,58174550212,60126014829,NA,"Latin America & Caribbean","Upper middle income","Costa Rica"
"48","Caribbean small states","CSS","GDP (current US$)","NY.GDP.MKTP.CD",1875461583,2033050129,2148346212,2284412676,2463899991,2654090230,2881205479,3094521955,3075645925,3351050372,3685736913,4007255701,4627346329,5063206957,6578611840,7686904360,7911686087,9186752659,9422384791,10829108032,13327466848,14706160272,16353128288,16561217539,15758758859,15573557385,14173309552,15226424287,16142747240,16519529760,17961665075,17765164410,17493258387,18908613303,19905802821,21998219161,24020648568,28143635552,30069769929,31872310295,34177854580,35220883628,36957890214,39498913015,43222083525,48878881379,54566092910,60906457771,69106766833,58178987893,63286770719,68423468920,70778783661,71874614598,72804605848,71620269050,67183921136,69074812658,72930271173,NA,"","","Caribbean small states"
"49","Cuba","CUB","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5693005200,6914658400,8135150892,9987709650,11405957317,13027415244,13789579903,14206158675,17844705325,19584443288,19912889861,20150254096,20953510235,22204940512,24039383608,22920490774,24226574634,25213935012,27458999472,27023468666,28645436569,24316556026,22085858243,22367254865,28448326757,30429803651,25017368697,25365908059,25736331247,28364615242,30565400000,31682400000,33590500000,35901200000,38203000000,42643836075,52742800000,58603900000,60806300000,62080000000,64328000000,68990000000,73141000000,77148000000,80656000000,87133000000,91370000000,96851000000,NA,NA,"Latin America & Caribbean","Upper middle income","Cuba"
"50","Curacao","CUW","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3038699609,3131096089,3147616201,3158406034,3151910782,3122287933,3116610112,NA,NA,"Latin America & Caribbean","High income","Curaçao"
"51","Cayman Islands","CYM","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2315972639,4227798075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3570575151,NA,NA,"Latin America & Caribbean","High income","Cayman Islands"
"52","Cyprus","CYP","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489914760.7,576090073.7,734887974,964026512.2,1288715210,2154311277,2087496374,2159242417,2160364071,2278248953,2430411900,3090734463,3704813886,4278792597,4563482604,5591130218,5770197348,6912150456,6590291048,7425703929,9933143596,10011919699,9547822121,10248619910,10497907228,9985843544,10397896175,11420230769,14547327293,17320550000,18433416242,20072788860,23968765398,27839724623,25942664629,25562264901,27426994718,25041397919,24084559214,23364707443,19680625485,20453761062,22141864999,24469841832,NA,"Europe & Central Asia","High income","Cyprus"
"53","Czech Republic","CZE","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40477403220,29675502270,34590052812,40614350197,47554674591,59775697061,66985765439,61792161168,66490372105,64867483193,61649492817,67523642262,81910771994,99627140274,119162000000,136281000000,155464000000,189227000000,235719000000,206180000000,207478000000,227948000000,207376000000,209402000000,207818000000,186830000000,195090000000,215914000000,245226000000,NA,"Europe & Central Asia","High income","Czech Republic"
"54","Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215022000000,249039000000,298667000000,396867000000,443619000000,488780000000,517788000000,598226000000,737668000000,878011000000,946695000000,797443000000,773638000000,767768000000,722368000000,729763000000,1042300000000,1293260000000,1395930000000,1393670000000,1764970000000,1861870000000,2123130000000,2068560000000,2205970000000,2591620000000,2503670000000,2218690000000,2243230000000,2199960000000,1949950000000,1950650000000,2079140000000,2505730000000,2819250000000,2861410000000,3002450000000,3439950000000,3752370000000,3418010000000,3417090000000,3757700000000,3543980000000,3752510000000,3898730000000,3381390000000,3495160000000,3693200000000,3996760000000,NA,"Europe & Central Asia","High income","Germany"
"55","Djibouti","DJI","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340989528,NA,373371738.3,395794538.6,409220087.1,452328087.3,462421998.5,478058304.9,466048469.2,491689220.7,497723960.6,494004647.7,502675542,514267869.3,536080148.1,551230861.9,572417440.8,591122039.6,622044665.5,666072101.8,708633194.7,768873684,847918929.1,999105339.3,1049110685,1128611700,1239144502,1353632942,1324733712,1455035089,1633741923,1764268469,1844674435,1965982322,NA,"Middle East & North Africa","Lower middle income","Djibouti"
"56","Dominica","DMA","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45872947.41,57130215.56,55017758.89,72804653.33,82107391.11,89527576.67,98665191.48,109157070.7,119491933,135161958.5,151868754.4,171106184.1,185137243,201428730,219763222.2,234058259.3,245527592.6,264375666.7,274522148.1,292286000,302989185.2,322409851.9,331759000,333468888.9,340205074.1,333195185.2,343310666.7,367199111.1,364255074.1,390250148.1,421375851.9,458190185.2,489074333.3,493824413.3,501025303.3,485997988.1,501979134.4,523540777.8,540830670,575468234.4,496726248.5,503646211.1,NA,"Latin America & Caribbean","Upper middle income","Dominica"
"57","Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD",6248946880,6933842099,7812968114,8316692386,9506678763,10678897387,11721248101,12788479692,13196541952,15009384585,17075457600,19085731252,23232379952,30730626663,34160444798,40474406216,44575892473,49784338519,60362931854,70366241969,71127528700,61877813965,60412844679,60644782176,59105236854,62658568287,88078760104,109414000000,115553000000,112409000000,138247000000,139225000000,152916000000,143196000000,156162000000,185007000000,187632000000,173538000000,176992000000,177965000000,164159000000,164791000000,178635000000,218096000000,251373000000,264467000000,282885000000,319423000000,353361000000,321241000000,321995000000,344003000000,327149000000,343584000000,352994000000,302673000000,311988000000,329866000000,352058000000,NA,"Europe & Central Asia","High income","Denmark"
"58","Dominican Republic","DOM","GDP (current US$)","NY.GDP.MKTP.CD",672399700,654100200,824100000,940799900,1025599900,888100000,983900000,1034800000,1079100000,1230500000,1485500000,1666500000,1987400000,2344800000,2925700000,3599200000,3951500000,4587100000,4734400000,5498800000,6761300000,7561300000,8267400000,9220600000,11594000000,5044592945,6122198120,5826987099,5374314928,6686593060,7073675545,9734321854,11356271336,13081042400,14664237667,16598679279,18241691857,20017908829,21672526563,22137599986,24305116729,25599311449,27362875603,21642882856,22692574473,36119047252,38116351526,44169678153,48288967303,48376555306,53982886258,57811180659,60657780261,62661773592,66065015410,68802092021,72342967648,75931656815,81298585403,NA,"Latin America & Caribbean","Upper middle income","Dominican Republic"
"59","Algeria","DZA","GDP (current US$)","NY.GDP.MKTP.CD",2723648552,2434776646,2001468868,2703014867,2909351793,3136258897,3039834559,3370843066,3852115817,4257218772,4863487493,5077222367,6761786387,8715105930,13209713643,15557934268,17728347375,20971901273,26364491313,33243422158,42345277342,44348672668,45207088716,48801369800,53698278906,57937868670,63696301893,66742267773,59089067187,55631489802,62045099643,45715367087,48003298223,49946455211,42542571306,41764052458,46941496780,48177862502,48187747529,48640574567,54790245601,54744714396,56760288974,67863829880,85324998814,103198000000,117027000000,134977000000,171001000000,137211000000,161207000000,200019000000,209059000000,209755000000,213810000000,165979000000,160130000000,167555000000,180689000000,NA,"Middle East & North Africa","Upper middle income","Algeria"
"60","East Asia & Pacific (excluding high income)","EAP","GDP (current US$)","NY.GDP.MKTP.CD",80254556955,70449586881,64557036238,69906310077,81049248648,94586043484,103546000000,100333000000,101269000000,113714000000,126761000000,136319000000,154649000000,194711000000,219670000000,246956000000,250662000000,289660000000,280421000000,324817000000,374790000000,399940000000,419736000000,440441000000,478126000000,523981000000,522498000000,516052000000,572368000000,618603000000,663001000000,719536000000,806316000000,885207000000,1064840000000,1314280000000,1509590000000,1563630000000,1433120000000,1576440000000,1735180000000,1846140000000,2043270000000,2312730000000,2682110000000,3107070000000,3742280000000,4730900000000,5987670000000,6490710000000,7868970000000,9614770000000,10721300000000,11827800000000,12714100000000,13223400000000,13457800000000,14646200000000,16280000000000,NA,"","","East Asia & Pacific (excluding high income)"
"61","Early-demographic dividend","EAR","GDP (current US$)","NY.GDP.MKTP.CD",152732000000,153430000000,158539000000,168089000000,192976000000,209325000000,206350000000,216875000000,234883000000,262270000000,278984000000,301123000000,330985000000,423223000000,593215000000,635983000000,693571000000,775094000000,858577000000,1044290000000,1297150000000,1446290000000,1378800000000,1391230000000,1379760000000,1414810000000,1425390000000,1431340000000,1525190000000,1550040000000,1819110000000,1927320000000,2114870000000,2316210000000,2428450000000,2494040000000,2716300000000,2905110000000,2871150000000,3038350000000,3295340000000,3263090000000,3168720000000,3524690000000,4094600000000,4773450000000,5470790000000,6487290000000,7308260000000,7037600000000,8547110000000,9582350000000,10046200000000,10229900000000,10594900000000,10278800000000,10513500000000,11370000000000,11638800000000,NA,"","","Early-demographic dividend"
"62","East Asia & Pacific","EAS","GDP (current US$)","NY.GDP.MKTP.CD",153259000000,153709000000,157270000000,175497000000,201634000000,224580000000,251083000000,272057000000,299760000000,345297000000,407460000000,452778000000,562047000000,740847000000,852923000000,933856000000,1026640000000,1223810000000,1544650000000,1677240000000,1812590000000,1998160000000,1957990000000,2084050000000,2232500000000,2356150000000,3079850000000,3616690000000,4351570000000,4531270000000,4732340000000,5343090000000,5837720000000,6529010000000,7301180000000,8296080000000,7992330000000,7647520000000,6856990000000,7655810000000,8281310000000,7702590000000,7825090000000,8602540000000,9647690000000,10294200000000,10917600000000,12209800000000,14100900000000,14526100000000,16935100000000,19632600000000,21010200000000,21243900000000,21876500000000,21747800000000,22447600000000,23912300000000,25918300000000,NA,"","","East Asia & Pacific"
"63","Europe & Central Asia (excluding high income)","ECA","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903987000000,877635000000,932751000000,900701000000,828516000000,814040000000,706842000000,760356000000,766131000000,796161000000,746548000000,626844000000,697944000000,693216000000,793295000000,999962000000,1324940000000,1680780000000,2063640000000,2672810000000,3310740000000,2603320000000,3099810000000,3831920000000,4058080000000,4314980000000,4036170000000,3088690000000,2960290000000,3317270000000,3394920000000,NA,"","","Europe & Central Asia (excluding high income)"
